Tick;Step;DateTime;Area;Camp;Crop_YieldA;Crop_YieldB;Fire_Data;Harvest_Data;Latitude;Longitude;Patch_ID;Patch_Population;test_count;X;Y;ID
812;812;2015-07-25T00:00:00.0000000;11.7633;Hartman;2075975.5354050389;1642.5;0;2004-2010;24.16779211;-33.6982994;446;3650;2019704;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
813;813;2015-08-01T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.5;0;2004-2010;24.16779211;-33.6982994;446;3649;2019919;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
814;814;2015-08-08T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2019923;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
815;815;2015-08-15T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2019938;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
816;816;2015-08-22T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2019948;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
817;817;2015-08-29T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020037;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
818;818;2015-09-05T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020071;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
819;819;2015-09-12T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020099;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
820;820;2015-09-19T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020128;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
821;821;2015-09-26T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020220;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
822;822;2015-10-03T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020235;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
823;823;2015-10-10T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020321;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
824;824;2015-10-17T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020358;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
825;825;2015-10-24T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020464;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
826;826;2015-10-31T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020525;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
827;827;2015-11-07T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020569;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
828;828;2015-11-14T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020595;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
829;829;2015-11-21T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020646;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
830;830;2015-11-28T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020677;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
831;831;2015-12-05T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3649;2020695;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
832;832;2015-12-12T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1642.05;0;2004-2010;24.16779211;-33.6982994;446;3647;2020703;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
833;833;2015-12-19T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1641.15;0;2004-2010;24.16779211;-33.6982994;446;3636;2020752;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
834;834;2015-12-26T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1636.2;0;2004-2010;24.16779211;-33.6982994;446;3630;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
835;835;2016-01-02T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1633.5;0;2004-2010;24.16779211;-33.6982994;446;3627;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
836;836;2016-01-09T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1632.15;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
837;837;2016-01-16T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
838;838;2016-01-23T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
839;839;2016-01-30T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
840;840;2016-02-06T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
841;841;2016-02-13T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
842;842;2016-02-20T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
843;843;2016-02-27T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
844;844;2016-03-05T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
845;845;2016-03-12T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
846;846;2016-03-19T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
847;847;2016-03-26T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3624;2020802;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
848;848;2016-04-02T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.8;0;2004-2010;24.16779211;-33.6982994;446;3623;2020829;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
849;849;2016-04-09T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2020834;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
850;850;2016-04-16T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2020839;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
851;851;2016-04-23T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2020854;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
852;852;2016-04-30T00:00:00.0000000;11.7633;Hartman;2076063.1679718515;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2020876;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
853;853;2016-05-07T00:00:00.0000000;11.7633;Hartman;2076238.433105477;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021076;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
854;854;2016-05-14T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021348;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
855;855;2016-05-21T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021352;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
856;856;2016-05-28T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021377;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
857;857;2016-06-04T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021390;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
858;858;2016-06-11T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021437;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
859;859;2016-06-18T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021541;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
860;860;2016-06-25T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021568;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
861;861;2016-07-02T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021633;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
862;862;2016-07-09T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021679;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
863;863;2016-07-16T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021688;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
864;864;2016-07-23T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021718;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
865;865;2016-07-30T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021728;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
866;866;2016-08-06T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021818;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
867;867;2016-08-13T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021900;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
868;868;2016-08-20T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021913;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
869;869;2016-08-27T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2021986;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
870;870;2016-09-03T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022022;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
871;871;2016-09-10T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022058;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
872;872;2016-09-17T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022159;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
873;873;2016-09-24T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022206;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
874;874;2016-10-01T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022286;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
875;875;2016-10-08T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022335;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
876;876;2016-10-15T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022411;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
877;877;2016-10-22T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022513;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
878;878;2016-10-29T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022556;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
879;879;2016-11-05T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022620;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
880;880;2016-11-12T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022662;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
881;881;2016-11-19T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022694;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
882;882;2016-11-26T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022758;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
883;883;2016-12-03T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3623;2022867;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
884;884;2016-12-10T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1630.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3618;2022879;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
885;885;2016-12-17T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1628.1000000000001;0;2004-2010;24.16779211;-33.6982994;446;3607;2022950;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
886;886;2016-12-24T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1623.15;0;2004-2010;24.16779211;-33.6982994;446;3601;2022987;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
887;887;2016-12-31T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1620.45;0;2004-2010;24.16779211;-33.6982994;446;3587;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
888;888;2017-01-07T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1614.15;0;2004-2010;24.16779211;-33.6982994;446;3583;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
889;889;2017-01-14T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1612.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
890;890;2017-01-21T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
891;891;2017-01-28T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
892;892;2017-02-04T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
893;893;2017-02-11T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
894;894;2017-02-18T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
895;895;2017-02-25T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
896;896;2017-03-04T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
897;897;2017-03-11T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
898;898;2017-03-18T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
899;899;2017-03-25T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023063;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
900;900;2017-04-01T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023101;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
901;901;2017-04-08T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023173;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
902;902;2017-04-15T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023286;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
903;903;2017-04-22T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023316;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
904;904;2017-04-29T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023420;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
905;905;2017-05-06T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023508;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
906;906;2017-05-13T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023523;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
907;907;2017-05-20T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023563;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
908;908;2017-05-27T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023597;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
909;909;2017-06-03T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023700;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
910;910;2017-06-10T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023707;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
911;911;2017-06-17T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023814;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
912;912;2017-06-24T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023852;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
913;913;2017-07-01T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023925;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
914;914;2017-07-08T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2023967;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
915;915;2017-07-15T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024031;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
916;916;2017-07-22T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024121;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
917;917;2017-07-29T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024159;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
918;918;2017-08-05T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024222;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
919;919;2017-08-12T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024262;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
920;920;2017-08-19T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024284;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
921;921;2017-08-26T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024306;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
922;922;2017-09-02T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024469;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
923;923;2017-09-09T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024535;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
924;924;2017-09-16T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024587;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
925;925;2017-09-23T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024638;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
926;926;2017-09-30T00:00:00.0000000;11.7633;Hartman;2076501.330805915;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024674;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
927;927;2017-10-07T00:00:00.0000000;11.7633;Hartman;2076626.4387908583;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024856;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
928;928;2017-10-14T00:00:00.0000000;11.7633;Hartman;2076626.4387908583;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024927;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
929;929;2017-10-21T00:00:00.0000000;11.7633;Hartman;2076626.4387908583;1608.3;0;2004-2010;24.16779211;-33.6982994;446;3574;2024985;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
